available;categoryId;currencyId;description;id;local_delivery_cost;modified_time;name;oldprice;param;picture;price;type;url;vendor
true;Casual Dresses;USD;"Style:Casual
Type:Slit
Material:95%Polyester,5%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Mid-Calf
Pattern Type:Plain
Decoration:Drawstring,Ruched
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash, do not dry clean


 
 
";a1c9efd0-c35c-4bd1-b06a-7e2b4e8828e3;0.0;1726835570;Side Slit Drawstring Ruched Bodycon Casual Sun Maxi Dresses Sleeveless Ribbed Tank Dress;20.0;color:blue|size:XL,XXL;https://image.geeko.ltd/original/a1c9efd0-c35c-4bd1-b06a-7e2b4e8828e3;12.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Da1c9efd0-c35c-4bd1-b06a-7e2b4e8828e3%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Casual Dresses;USD;"Style:Casual
Type:Slit
Material:95%Polyester,5%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Mid-Calf
Pattern Type:Plain
Decoration:Drawstring,Ruched
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash, do not dry clean


 
 
";e6f94b5e-da17-4833-97a9-bb36ef3b5594;0.0;1726835570;Side Slit Drawstring Ruched Bodycon Casual Sun Maxi Dresses Sleeveless Ribbed Tank Dress;20.0;color:hot pink|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/e6f94b5e-da17-4833-97a9-bb36ef3b5594;12.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3De6f94b5e-da17-4833-97a9-bb36ef3b5594%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Casual Dresses;USD;"Style:Casual
Type:Slit
Material:95%Polyester,5%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Mid-Calf
Pattern Type:Plain
Decoration:Drawstring,Ruched
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash, do not dry clean


 
 
";41c04995-4c1d-4f65-aa8b-c3493fc3b1b0;0.0;1726835570;Side Slit Drawstring Ruched Bodycon Casual Sun Maxi Dresses Sleeveless Ribbed Tank Dress;20.0;color:Army green|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/41c04995-4c1d-4f65-aa8b-c3493fc3b1b0;12.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D41c04995-4c1d-4f65-aa8b-c3493fc3b1b0%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Maxi Dresses;USD;"Style:Chic
Type:Bodycon
Material:90%Polyester,10%Elastane
Neckline:U-Neck
Sleeve Style:Spaghetti Strap
Length:Maxi
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean
Waist Line:Natural


 
 
   
   
   
   
 
";537fe6da-7d9d-4844-8a0f-a1fa72660fa7;0.0;1726835570;Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress;20.0;color:coffee|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/537fe6da-7d9d-4844-8a0f-a1fa72660fa7;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D537fe6da-7d9d-4844-8a0f-a1fa72660fa7%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Casual Dresses;USD;"Style:Casual
Type:Slit
Material:95%Polyester,5%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Mid-Calf
Pattern Type:Plain
Decoration:Drawstring,Ruched
Fit Type:Regular
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash, do not dry clean


 
 
";543b565c-7164-4406-b741-4a47f0e37d95;0.0;1726835570;Side Slit Drawstring Ruched Bodycon Casual Sun Maxi Dresses Sleeveless Ribbed Tank Dress;20.0;color:Dark Brown|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/543b565c-7164-4406-b741-4a47f0e37d95;12.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D543b565c-7164-4406-b741-4a47f0e37d95%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Maxi Dresses;USD;"Style:Chic
Type:Bodycon
Material:90%Polyester,10%Elastane
Neckline:U-Neck
Sleeve Style:Spaghetti Strap
Length:Maxi
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean
Waist Line:Natural


 
 
   
   
   
   
 
";47510874-4298-46ea-8420-c85f9a116010;0.0;1726835570;Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress;20.0;color:Light Brown|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/47510874-4298-46ea-8420-c85f9a116010;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D47510874-4298-46ea-8420-c85f9a116010%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Maxi Dresses;USD;"Style:Chic
Type:Bodycon
Material:90%Polyester,10%Elastane
Neckline:U-Neck
Sleeve Style:Spaghetti Strap
Length:Maxi
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean
Waist Line:Natural


 
 
   
   
   
   
 
";26219ef1-e0b6-4888-a9c9-4fa8ef96e6a6;0.0;1726835570;Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress;20.0;color:blue|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/26219ef1-e0b6-4888-a9c9-4fa8ef96e6a6;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D26219ef1-e0b6-4888-a9c9-4fa8ef96e6a6%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Maxi Dresses;USD;"Style:Chic
Type:Bodycon
Material:90%Polyester,10%Elastane
Neckline:U-Neck
Sleeve Style:Spaghetti Strap
Length:Maxi
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean
Waist Line:Natural


 
 
   
   
   
   
 
";b720cd4d-3688-4848-859d-c839f793993d;0.0;1726835570;Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress;20.0;color:khaki|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/b720cd4d-3688-4848-859d-c839f793993d;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Db720cd4d-3688-4848-859d-c839f793993d%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Maxi Dresses;USD;"Style:Chic
Type:Bodycon
Material:90%Polyester,10%Elastane
Neckline:U-Neck
Sleeve Style:Spaghetti Strap
Length:Maxi
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean
Waist Line:Natural


 
 
   
   
   
   
 
";e710eb18-2cdf-48d3-b412-8536a149b1ae;0.0;1726835570;Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress;20.0;color:gray|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/e710eb18-2cdf-48d3-b412-8536a149b1ae;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3De710eb18-2cdf-48d3-b412-8536a149b1ae%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Maxi Dresses;USD;"Style:Chic
Type:Bodycon
Material:90%Polyester,10%Elastane
Neckline:U-Neck
Sleeve Style:Spaghetti Strap
Length:Maxi
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:High Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean
Waist Line:Natural


 
 
   
   
   
   
 
";1888684c-fa6a-477b-884f-57e9d2d748a4;0.0;1726835570;Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress;20.0;color:Dark grey|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/1888684c-fa6a-477b-884f-57e9d2d748a4;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D1888684c-fa6a-477b-884f-57e9d2d748a4%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodysuit;USD;"Style:Chic
Type:Bodysuit
Material:94%Viscose,6%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1*Bodysuit
Fabric Elasticity:Non-Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";50111ee6-e874-4e4f-91ca-5cbfa2f6b3b0;0.0;1726835570;U-Neck Sleeveless Tank Top Bodysuits Slim Fit Ribbed Bodysuits;13.0;color:coffee|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/50111ee6-e874-4e4f-91ca-5cbfa2f6b3b0;7.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D50111ee6-e874-4e4f-91ca-5cbfa2f6b3b0%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodysuit;USD;"Style:Chic
Type:Bodysuit
Material:94%Viscose,6%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1*Bodysuit
Fabric Elasticity:Non-Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";e03df7ec-c9c4-49fc-b56e-b1a66f6d1127;0.0;1726835570;U-Neck Sleeveless Tank Top Bodysuits Slim Fit Ribbed Bodysuits;13.0;color:black|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/e03df7ec-c9c4-49fc-b56e-b1a66f6d1127;7.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3De03df7ec-c9c4-49fc-b56e-b1a66f6d1127%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodysuit;USD;"Style:Chic
Type:Bodysuit
Material:94%Viscose,6%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1*Bodysuit
Fabric Elasticity:Non-Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";4dd4e22a-c2c2-4b1a-8558-bbb5415a7b1b;0.0;1726835570;U-Neck Sleeveless Tank Top Bodysuits Slim Fit Ribbed Bodysuits;13.0;color:khaki|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/4dd4e22a-c2c2-4b1a-8558-bbb5415a7b1b;7.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D4dd4e22a-c2c2-4b1a-8558-bbb5415a7b1b%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodysuit;USD;"Style:Chic
Type:Bodysuit
Material:94%Viscose,6%Elastane
Neckline:U-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Plain
Decoration:Others
Fit Type:Skinny
Occasion:Daily
Package Include:1*Bodysuit
Fabric Elasticity:Non-Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";891031a7-ca0b-4a33-8ae9-a367f24b7449;0.0;1726835570;U-Neck Sleeveless Tank Top Bodysuits Slim Fit Ribbed Bodysuits;13.0;color:blue|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/891031a7-ca0b-4a33-8ae9-a367f24b7449;7.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D891031a7-ca0b-4a33-8ae9-a367f24b7449%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Midi Dresses;USD;"Style:Chic
Type:Slit
Material:95%Polyester,5%Elastane
Neckline:O-neck
Sleeve Style:Short Sleeve
Length:Midi
Pattern Type:Plain
Decoration:Cutout,Drawstring,Ruched,Slit
Fit Type:Skinny
Occasion:Daily,Vacation
Package Include:1* Dress
Fabric Elasticity:Medium Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";41826707-6cfe-4a63-a89a-2e385cf2b08a;0.0;1726835570;Ladder Cut Out Hollow Out Ruched Slit Bodycon Dress Side Slit Drawstring Club Party Short Sleeve Midi Dresses;24.0;color:Army green|size:S,XL,L,XXL,M;https://image.geeko.ltd/original/41826707-6cfe-4a63-a89a-2e385cf2b08a;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D41826707-6cfe-4a63-a89a-2e385cf2b08a%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Active Shorts;USD;"Style:Chic,Sporty
Type:Active Shorts
Material:75%Polyamide,25%Elastane
Length:Above Knee
Pattern Type:Plain
Decoration:Pocket,Ruched
Fit Type:Skinny
Occasion:Daily
Package Include:1*Active Shorts
Fabric Elasticity:High Stretch
Sheer:No


 
 
";e5ab7c5a-0db3-4181-b1a3-e327e1b880c0;0.0;1726835570;Tummy Control Butt Lifting Active Shorts High Waist Flap Pocket Workout Bermuda Cargo Running Shorts;25.0;color:light gray|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/e5ab7c5a-0db3-4181-b1a3-e327e1b880c0;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3De5ab7c5a-0db3-4181-b1a3-e327e1b880c0%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodycon Dresses;USD;"Style:Chic,Sexy
Type:Slit
Material:100%Polyester
Neckline:Asymmetrical Neck
Sleeve Style:Sleeveless,Thick Strap
Length:Maxi
Pattern Type:Plain
Decoration:Buckle,Cutout,Drawstring
Fit Type:Skinny
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     Metallic Buckled, adds a unique and stylish touch. 
     Ladder Cutout and Split Thigh, accentuates your curves. 
     Ruched Drawstring, creates a more flattering silhouette. 
     Available in 5 Colors, perfect for both casual and special occasions. 
     
    
   
 
";55320dfb-10c2-45f6-b555-ee21fbe55da0;0.0;1726835570;Ladder Cut Out Ruched Bodycon Dress Buckled Strap Side Slit Drawstring Club Party Maxi Dresses;20.0;color:hot pink|size:XL,L;https://image.geeko.ltd/original/55320dfb-10c2-45f6-b555-ee21fbe55da0;17.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D55320dfb-10c2-45f6-b555-ee21fbe55da0%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Active Shorts;USD;"Style:Chic,Sporty
Type:Active Shorts
Material:75%Polyamide,25%Elastane
Length:Above Knee
Pattern Type:Plain
Decoration:Pocket,Ruched
Fit Type:Skinny
Occasion:Daily
Package Include:1*Active Shorts
Fabric Elasticity:High Stretch
Sheer:No


 
 
";15448ed1-c400-4a71-ab34-bc8987a4d2ce;0.0;1726835570;Tummy Control Butt Lifting Active Shorts High Waist Flap Pocket Workout Bermuda Cargo Running Shorts;25.0;color:khaki|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/15448ed1-c400-4a71-ab34-bc8987a4d2ce;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D15448ed1-c400-4a71-ab34-bc8987a4d2ce%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Active Shorts;USD;"Style:Chic,Sporty
Type:Active Shorts
Material:75%Polyamide,25%Elastane
Length:Above Knee
Pattern Type:Plain
Decoration:Pocket,Ruched
Fit Type:Skinny
Occasion:Daily
Package Include:1*Active Shorts
Fabric Elasticity:High Stretch
Sheer:No


 
 
";9931cb74-e312-46e4-b3a7-04c03be9a934;0.0;1726835570;Tummy Control Butt Lifting Active Shorts High Waist Flap Pocket Workout Bermuda Cargo Running Shorts;25.0;color:Army green|size:S,XL,L,M,XXL;https://image.geeko.ltd/original/9931cb74-e312-46e4-b3a7-04c03be9a934;20.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D9931cb74-e312-46e4-b3a7-04c03be9a934%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Casual,Chic
Type:Tank
Material:100%Polyester
Neckline:V-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Plain
Decoration:Contrast Lace
Fit Type:Regular
Occasion:Daily
Package Include:1*Top
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";dd660de9-63f3-4cb6-9ff2-4d023595cce4;0.0;1726835570;Lace Tank Tops V Neck Fashion Casual Sleeveless Blouse;21.0;color:blue|size:S,L;https://image.geeko.ltd/original/dd660de9-63f3-4cb6-9ff2-4d023595cce4;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Ddd660de9-63f3-4cb6-9ff2-4d023595cce4%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Casual,Chic
Type:Tank
Material:100%Polyester
Neckline:V-Neck
Sleeve Style:Sleeveless
Length:Regular
Pattern Type:Plain
Decoration:Contrast Lace
Fit Type:Regular
Occasion:Daily
Package Include:1*Top
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";0bbe3e66-0185-4b44-80ea-09366aaea067;0.0;1726835570;Lace Tank Tops V Neck Fashion Casual Sleeveless Blouse;21.0;color:pink|size:S,L,M;https://image.geeko.ltd/original/0bbe3e66-0185-4b44-80ea-09366aaea067;10.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D0bbe3e66-0185-4b44-80ea-09366aaea067%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Tanks & Crop Tops;USD;"Style:Chic,Sexy
Type:Cami,Ribbed Top
Material:60%Polyester,35%Viscose,5%Elastane
Neckline:Square Neck
Sleeve Style:Spaghetti Strap
Length:Regular
Pattern Type:Plain
Decoration:Tied Detail
Fit Type:Skinny
Occasion:Daily
Package Include:1*Top
Fabric Elasticity:High Stretch


 
 
";aeb9a6ba-5128-425f-b3a3-9248cd9dc66f;0.0;1726835570;Tied Detail Ribbed Cami Top;16.0;color:Army green|size:S,XL;https://image.geeko.ltd/original/aeb9a6ba-5128-425f-b3a3-9248cd9dc66f;7.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3Daeb9a6ba-5128-425f-b3a3-9248cd9dc66f%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Boots;USD;"Style:Chic
Type:Boots
Pattern Type:Newspaper
Occasion:Daily
Toe:Round Toe
Heel Height:Low Heel
Package Include:1*Ankle Boots


 
 
";9ff20844-9bf8-464e-a3c5-e9e7cbff505a;0.0;1726835570;Newpaper Lace-up Raw Hem Wedge Denim Ankle Boots;;color:dark blue|size:US8.5,US9.5,US7,US6,US11,US10,US8;https://image.geeko.ltd/original/9ff20844-9bf8-464e-a3c5-e9e7cbff505a;36.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D9ff20844-9bf8-464e-a3c5-e9e7cbff505a%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Boots;USD;"Style:Chic
Type:Boots
Pattern Type:Newspaper
Occasion:Daily
Toe:Round Toe
Heel Height:Low Heel
Package Include:1*Ankle Boots


 
 
";26afbc56-bd0d-4591-bdbe-e18c8aa50550;0.0;1726835570;Newpaper Lace-up Raw Hem Wedge Denim Ankle Boots;;color:light blue|size:US8.5,US9.5,US7,US11,US6,US10,US8;https://image.geeko.ltd/original/26afbc56-bd0d-4591-bdbe-e18c8aa50550;36.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D26afbc56-bd0d-4591-bdbe-e18c8aa50550%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Rompers;USD;"Style:Chic
Type:Romper
Material:Polyester
Neckline:Asymmetrical Neck
Sleeve Style:Spaghetti Strap
Length:Above Knee
Pattern Type:Floral
Decoration:Hollow-out,Pocket,Shirred,Tied Detail
Fit Type:Regular
Occasion:Daily
Package Include:1*Romper
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
";7212e63e-7aea-4d25-a11b-01cf53072978;0.0;1726835570;Floral Pattern Pocket Design Shirred Romper;30.0;color:white|size:XL;https://image.geeko.ltd/original/7212e63e-7aea-4d25-a11b-01cf53072978;24.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D7212e63e-7aea-4d25-a11b-01cf53072978%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodycon Dresses;USD;"Style:Chic,Sexy
Type:Slit
Material:100%Polyester
Neckline:Asymmetrical Neck
Sleeve Style:Sleeveless,Thick Strap
Length:Maxi
Pattern Type:Plain
Decoration:Buckle,Cutout,Drawstring
Fit Type:Skinny
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     Metallic Buckled, adds a unique and stylish touch. 
     Ladder Cutout and Split Thigh, accentuates your curves. 
     Ruched Drawstring, creates a more flattering silhouette. 
     Available in 5 Colors, perfect for both casual and special occasions. 
     
    
   
 
";3ee8d460-1915-423c-83ff-e7d718c90953;0.0;1726835570;Ladder Cut Out Ruched Bodycon Dress Buckled Strap Side Slit Drawstring Club Party Maxi Dresses;20.0;color:orange|size:XL,L;https://image.geeko.ltd/original/3ee8d460-1915-423c-83ff-e7d718c90953;17.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D3ee8d460-1915-423c-83ff-e7d718c90953%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
true;Bodycon Dresses;USD;"Style:Chic,Sexy
Type:Slit
Material:100%Polyester
Neckline:Asymmetrical Neck
Sleeve Style:Sleeveless,Thick Strap
Length:Maxi
Pattern Type:Plain
Decoration:Buckle,Cutout,Drawstring
Fit Type:Skinny
Occasion:Daily
Package Include:1* Dress
Fabric Elasticity:Slight Stretch
Sheer:No
Care Instructions:Machine wash or professional dry clean


 
 
   
    
   
   
   Product Features: 
   
   
    
     
     Metallic Buckled, adds a unique and stylish touch. 
     Ladder Cutout and Split Thigh, accentuates your curves. 
     Ruched Drawstring, creates a more flattering silhouette. 
     Available in 5 Colors, perfect for both casual and special occasions. 
     
    
   
 
";8d559aa0-8b11-48b0-90c2-6e6f21e97e06;0.0;1726835570;Ladder Cut Out Ruched Bodycon Dress Buckled Strap Side Slit Drawstring Club Party Maxi Dresses;20.0;color:hot pink|size:XL,L;https://image.geeko.ltd/original/8d559aa0-8b11-48b0-90c2-6e6f21e97e06;17.0;;https://rzekl.com/g/gf807z8tar1e88db6f11312b8f391a/?f_id=25181&ulp=https%3A%2F%2Fwww.chicme.com%2Fpc%2Fproduct_detail%3FproductId%3D8d559aa0-8b11-48b0-90c2-6e6f21e97e06%26utm_source%3Dadmitad%26utm_currency%3DUSD;chicme
