available;categoryId;currencyId;delivery;description;id;local_delivery_cost;manufacturer_warranty;modified_time;name;oldprice;param;pickup;picture;price;store;type;url;vendor;vendorCode
true;Eyeglasses;USD;true;Stylish looks have texture, and these geometric glasses are no exception. The glossy hand-polished acetate frame features a contrasting brilliant black front section and temple arm, which adds depth. This look is a fantastic candidate for both glasses and sunglasses.  ;4081;0.00;true;1722342515;200744 Geometric Eyeglasses;;black;false;https://www.glasseslit.com/Public/img/products/200744/C2_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200744-black-200744;Glasseslit;200744
true;Eyeglasses;USD;true;Show your love for sleek lines in these effortlessly cool rectangle glasses. The hypoallergenic stainless steel frame features a chic cut-out design on the temple arms. For added comfort, the look is fitted with spring hinges, adjustable nose pads, and acetate temple tips. It comes in silver.  ;4085;0.00;true;1722342515;100307 Rectangle Spring Hinge Eyeglasses;;silver;false;https://www.glasseslit.com/Public/img/products/100307/silver_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100307-silver-100307;Glasseslit;100307
true;Eyeglasses;USD;true;These smart and stylish square glasses will enhance any look. The medium-narrow metal frame features special design for the bridge, adjustable nose pads, and acetate temple tips for a comfortable wear. It has a high-shine finish and comes in grey, black and rose gold  ;4084;0.00;true;1722342515;100306 Square Eyeglasses;;rose gold,grey,black;false;https://www.glasseslit.com/Public/img/products/100306/C3_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100306-grey-100306;Glasseslit;100306
true;Eyeglasses;USD;true;These stylish browline glasses are both simple and smart. Made from metal and acetate, it is fashionable. For added comfort, the look has adjustable nose pads. It comes in black and gold, brown.  ;4086;0.00;true;1722342515;100308 Browline Spring Hinge Eyeglasses;;brown,black and gold;false;https://www.glasseslit.com/Public/img/products/100308/C3_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100308-brown-100308;Glasseslit;100308
true;Eyeglasses;USD;true;The half-rim frame adds some whimsy to your eyewear wardrobe with these round glasses. The medium-wide metal frame features large lenses encased in a two-toned rim in pink and gold. The temple arms feature pink acetate. Adjustable nose pads provide a proper fit.  ;4088;0.00;true;1722342515;100310 Round Spring Hinge Eyeglasses;;pink;false;https://www.glasseslit.com/Public/img/products/100310/C6_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100310-pink-100310;Glasseslit;100310
true;Eyeglasses;USD;true;When clean and chic are your style buzzwords, these aviator glasses are just what you need. With metal accents and a chic brow bar, this thin, lightweight stainless steel frame features metal temple arms, adjustable nose pads, and acetate temple arms for added comfort. It comes in silver.  ;4087;0.00;true;1722342515;100309 Aviator Spring Hinge Eyeglasses;;silver;false;https://www.glasseslit.com/Public/img/products/100309/C2_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100309-silver-100309;Glasseslit;100309
true;Eyeglasses;USD;true;Less is definitely more in these contemporary square glasses. Made from bronzestainless steel, the frame features a wire-thin bridge and memory titanium temple arms. For added comfort, the look has adjustable nose pads and soft plastic temple tips. This style works well as both glasses and sunglasses.  ;4094;0.00;true;1722342515;100316 Square Spring Hinge Eyeglasses;;bronze;false;https://www.glasseslit.com/Public/img/products/100316/bronze_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100316-bronze-100316;Glasseslit;100316
true;Eyeglasses;USD;true;This geometric style will add subtle intrigue to your everyday look. For on-trend glasses, add one of our many colorful tint options. Adjustable nose pads provide a proper fit. It comes in purple.  ;4091;0.00;true;1722342515;100313 Geometric Eyeglasses;;purple;false;https://www.glasseslit.com/Public/img/products/100313/C3_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100313-purple-100313;Glasseslit;100313
true;Eyeglasses;USD;true;These round metal glasses are a true classic style. The narrow frame features adjustable nose pads, spring hinges, and acetate temple tips for a comfortable fit. It is available in purple.  ;4089;0.00;true;1722342515;100311 Round Spring Hinge Eyeglasses;;purple;false;https://www.glasseslit.com/Public/img/products/100311/purple_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100311-purple-100311;Glasseslit;100311
true;Eyeglasses;USD;true;These classic, value-priced aviators are a cool choice for sunglasses or everyday glasses. The medium-wide stainless-steel frame features adjustable nose pads and acetate temple arms for added comfort. It is available in brown and gold  ;4095;0.00;true;1722342515;100317 Aviator Eyeglasses;;brown and gold;false;https://www.glasseslit.com/Public/img/products/100317/C2_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100317-brown_and_gold-100317;Glasseslit;100317
true;Eyeglasses;USD;true;The full rim geometric frame is very light due to the titanium material. The two-tone colored design makes the frame lively. Adjustable nose pads provide a proper fit.   ;4092;0.00;true;1722342515;100314 Geometric Eyeglasses;;gold and green;false;https://www.glasseslit.com/Public/img/products/100314/C2_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100314-gold_and_green-100314;Glasseslit;100314
true;Eyeglasses;USD;true;OMG, how elegant the red full rim frame is. There is specical design at the corner of temple arms. The gold bridge makes the frame colorful. Adjustable nose pads provide a proper fit.    ;4093;0.00;true;1722342515;100315 Geometric Eyeglasses;;red;false;https://www.glasseslit.com/Public/img/products/100315/C5_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100315-red-100315;Glasseslit;100315
true;Eyeglasses;USD;true;Simple and chic, these rectangle glasses will become a staple in your eyewear wardrobe. The break-resistant titanium frame features a classic design and ultra-thin temple arms. For added comfort, the look has adjustable nose pads and soft plastic temple tips. It comes black and gold.  ;4096;0.00;true;1722342515;100318 Rectangle Eyeglasses;;black,gold;false;https://www.glasseslit.com/Public/img/products/100318/C1_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100318-black-100318;Glasseslit;100318
true;Eyeglasses;USD;true;The half-rim geometric frame has two-tone color in gold and brown. Made with metal titanium and acetate, it is durable. Adjustable nose pads as well as the spring hinges provide a proper fit.  ;4090;0.00;true;1722342515;100312  Geometric Spring Hinge Eyeglasses;;gold and brown;false;https://www.glasseslit.com/Public/img/products/100312/C5_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100312-gold_and_brown-100312;Glasseslit;100312
true;Eyeglasses;USD;true;These chic round glasses made from glossy hand-polished acetate, the frame features timeless design lines and slim temple arms. This look wears well as both glasses and sunglasses. It comes in grey.  ;4105;0.00;true;1722342515;200748 Round Eyeglasses;;grey;false;https://www.glasseslit.com/Public/img/products/200748/C3_0.jpg;12.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200748-grey-200748;Glasseslit;200748
true;Eyeglasses;USD;true;The geometric style will add subtle intrigue to your everyday look. For on-trend glasses, add one of our many colorful tint options. The special design for the bridge will make the frame comfortable to wear. It comes in three colors.  ;4108;0.00;true;1722342515;100322 Geometric Eyeglasses;;rose gold,gold and black,silver and black;false;https://www.glasseslit.com/Public/img/products/100322/C1-3_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100322-rose_gold-100322;Glasseslit;100322
true;Eyeglasses;USD;true;The classic, full-rim, rectangular, metal Men's eyeglasses frame comes in black and features silicone nose pads so you can secure the glasses comfortably on your nose. Little spots of color on the tips of the acetate temple sleeves lift this frame out of the neighborhood of boring and into the realm of the subtly stylish.  ;4111;0.00;true;1722342515;200752 Rectangle Eyeglasses;;black;false;https://www.glasseslit.com/Public/img/products/200752/C6_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200752-black-200752;Glasseslit;200752
true;Eyeglasses;USD;true;Made with rubber plastic material, the round frame is so light. The adjustable nose pads make the frame comfortable to wear. It comes in red and black.  ;4115;0.00;true;1722342515;200756 Round Eyeglasses;;red and black;false;https://www.glasseslit.com/Public/img/products/200756/C4_0.jpg;10.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200756-red_and_black-200756;Glasseslit;200756
true;Eyeglasses;USD;true; With a retro design displaying quare rims connected by a slender tight bridge, the metal frame looks neat, giving away a serious impression. Made out of light metal, these glasses are very durable. Equipped with light-textured nose pads, subtle hinges, glossy streamlined temples, and finely curved temple tips, you may find immediate comfort wearing it. It is available in two colors: grey, gold mixed with black.  ;4117;0.00;true;1722342515;100323 Square Eyeglasses;;gold and black,grey;false;https://www.glasseslit.com/Public/img/products/100323/C3-2_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100323-grey-100323;Glasseslit;100323
true;Eyeglasses;USD;true;"""Simplicity stands out in the square glasses. For added comfort, the look is fitted with adjustable nose pads and soft plastic temple tips. The lightweight stainless steel frame has two colors: black and gold.  ""  ";4124;0.00;true;1722342515;100320 Square Eyeglasses;;black,gold;false;https://www.glasseslit.com/Public/img/products/100320/C16_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100320-black-100320;Glasseslit;100320
true;Eyeglasses;USD;true;Score a classic look with a modern twist in the red geometric glasses. The stainless steel frame features ultra slim design lines and a geometric take on a round rim shape. For added comfort, the look has adjustable nose pads.  ;4121;0.00;true;1722342515;100327 Geometric Eyeglasses;;red;false;https://www.glasseslit.com/Public/img/products/100327/C02_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100327-red-100327;Glasseslit;100327
true;Eyeglasses;USD;true;Made from lightweight stainless steel, the frame features impossibly thin rims, bridge, and temple arms. This look is an amazing candidate for both glassses and sunglasses (try them with fashion-tinted lenses!). Adjustable nose pads and plastic temple tips provide added comfort. It comes in black and gold.  ;4127;0.00;true;1722342515;100332 Round Eyeglasses;;black and gold;false;https://www.glasseslit.com/Public/img/products/100332/C19_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100332-black_and_gold-100332;Glasseslit;100332
true;Eyeglasses;USD;true;A pop of metallic color give these classic, round wire-rim glasses a fresh spin. The medium-narrow frame has a lightweight stainless steel construction with adjustable nose pads and acetate temple tips for added comfort. It is available in two satin-finished colors: black and tortoiseshell.  ;4123;0.00;true;1722342515;100329 Round Eyeglasses;;black,tortoiseshell;false;https://www.glasseslit.com/Public/img/products/100329/C3_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100329-black-100329;Glasseslit;100329
true;Eyeglasses;USD;true;"""Less is definitely more in these contemporary square glasses. Made from shiny stainless steel, the frame features a wire-thin bridge and memory titanium temple arms. For added comfort, the look has adjustable nose pads and soft plastic temple tips. It comes in gold and red.  ""  ";4125;0.00;true;1722342515;100330 Square Eyeglasses;;gold and red;false;https://www.glasseslit.com/Public/img/products/100330/C40_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100330-gold_and_red-100330;Glasseslit;100330
true;Eyeglasses;USD;true;The round frame has angles on the top rim that were inspired by the geological shapes found in the desert. Made with stainless steel, the medium-sized frame comes in rose gold.  ;4120;0.00;true;1722342515;100326 Round Eyeglasses;;rose gold;false;https://www.glasseslit.com/Public/img/products/100326/C151_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100326-rose_gold-100326;Glasseslit;100326
true;Eyeglasses;USD;true;Embrace minimalism in these stylish round glasses. The stainless steel frame features ultra thin design lines from the bridge to the temple arms. This look makes an ideal candidate for glasses or sunglasses (try fashion-tinted lenses!). It comes in red and silver.  ;4126;0.00;true;1722342515;100331 Round Eyeglasses;;silver and red;false;https://www.glasseslit.com/Public/img/products/100331/C37_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100331-silver_and_red-100331;Glasseslit;100331
true;Eyeglasses;USD;true;These brightly-colored oval glasses are lightweight, providing you all-day comfort. The narrow frame features matching temple tips and a classic satin finish. It is available in purple and tortoiseshell. Adjustable nose pads and spring hinges provide added comfort.  ;4130;0.00;true;1722342515;100336 Oval Eyeglasses;;tortoiseshell,purple;false;https://www.glasseslit.com/Public/img/products/100336/C24_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100336-purple-100336;Glasseslit;100336
true;Eyeglasses;USD;true;The geometric frame is a unisex type. With the adjustable nose pads and acetate temple tips, it is comfortable to wear. It come in three colors: black, gold and black, silver and black.  ;4128;0.00;true;1722342515;100334 Geometric Eyeglasses;;black,silver and black,gold and black;false;https://www.glasseslit.com/Public/img/products/100334/C161_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100334-gold_and_black-100334;Glasseslit;100334
true;Eyeglasses;USD;true;Give your look a warm touch with soft neutrals. These browline glasses feature a gloss brow over a metal frame. The nose bridge features fine filigree detail. Acetate temple tips and adjustable nose pads provide all-day comfort.  ;4131;0.00;true;1722342515;100337 Browline Eyeglasses;;floral;false;https://www.glasseslit.com/Public/img/products/100337/C23_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100337-floral-100337;Glasseslit;100337
true;Eyeglasses;USD;true;Merging fashion and function with clean lines, meticulous details, and lightweight comfort, this edgy rectangle frame is a great choice for everyday glasses. It comes in blue.  ;4132;0.00;true;1722342515;100338 Rectangle Eyeglasses;;blue;false;https://www.glasseslit.com/Public/img/products/100338/C19_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100338-blue-100338;Glasseslit;100338
true;Eyeglasses;USD;true;Rock a fun pop of color in these sleek cat-eye glasses. The stainless steel full -rim frame features s simple design combined with simplistic temple arms and bridge. The ultra-lightweight, flexible style is fitted with adjustable nose pads for added comfort. It;4140;0.00;true;1722342515;100346 Cateye Spring Hinge Eyeglasses;;grey;false;https://www.glasseslit.com/Public/img/products/100346/C2_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100346-grey-100346;Glasseslit;100346
true;Eyeglasses;USD;true;Get straight to business in these sleek half-rim glasses. Made from shiny stainless steel, the ultra lightweight frame features minimalist design lines and slim temple arms. Adjustable nose pads and soft plastic temple tips provide added comfort.;4142;0.00;true;1722342515;100348 Half Rim Rectangle Eyeglasses;;silver;false;https://www.glasseslit.com/Public/img/products/100348/C2_0.jpg;16.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100348-silver-100348;Glasseslit;100348
true;Eyeglasses;USD;true;Add a modern twist to your eyewear in these fun cat-eye glasses. The stainless steel frame features wire-thin rims, bridge, and temple arms. Colorful accents on the front complete the look. Comfort features like soft plastic temple tips, spring hinges and adjustable nose pads make them a great option for all-day wear.;4135;0.00;true;1722342515;100341 Cateye Spring Hinge Eyeglasses;;rosegold;false;https://www.glasseslit.com/Public/img/products/100341/rosegold_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100341-rosegold-100341;Glasseslit;100341
true;Eyeglasses;USD;true;"It is a refined round frame with classic styling. The medium-narrow frame is available in pink. The temple arms have complete pink acetate tips. Adjustable nose pads and spring hinges provide a comfortable fit.
";4138;0.00;true;1722342515;100344 Round Spring Hinge Eyeglasses;;pink;false;https://www.glasseslit.com/Public/img/products/100344/C5_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100344-pink-100344;Glasseslit;100344
true;Eyeglasses;USD;true;When clean and chic are your style buzzwords, these aviator glasses are just what you need. With metal accents and a chic brow bar, this thin, lightweight stainless steel frame features metal temple arms, adjustable nose pads, spinge hinges and acetate ink temple tips for added comfort.;4139;0.00;true;1722342515;100345 Aviator Spring Hinge Eyeglasses;;grey;false;https://www.glasseslit.com/Public/img/products/100345/C4_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100345-grey-100345;Glasseslit;100345
true;Eyeglasses;USD;true;These full rimmed metal alloy frames come with adjustable silicone nose pads and acetate temple tips. They also come with spring hinges and feature a duotone color for a more elegant feel.;4145;0.00;true;1722342515;100351 Round Spring Hinges Eyeglasses;;purple;false;https://www.glasseslit.com/Public/img/products/100351/C5_0.jpg;23.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100351-purple-100351;Glasseslit;100351
true;Eyeglasses;USD;true;Watch your style fly high in these timeless aviator glasses. Made from matte stainless steel, the lightweight frame features wire thin rims and temple arms. Adjustable nose pads and soft plastic temple tips provide added comfort.;4146;0.00;true;1722342515;100352 Aviator Eyeglasses;;black;false;https://www.glasseslit.com/Public/img/products/100352/C1_0.jpg;23.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100352-black-100352;Glasseslit;100352
true;Eyeglasses;USD;true;With a subtle retro vibe, these versatile round glasses will serve you well no matter where you decide to wear them. Made with hand-polished acetate, the glossy frame has a tortoiseshell pattern.  ;4155;0.00;true;1722342515;200763 Round Eyeglasses;;tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200763/C5_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200763-tortoiseshell-200763;Glasseslit;200763
true;Eyeglasses;USD;true;"Get hints of color and a cool shape in these minimalist geometric glasses. The glossy TR90 plastic frame has a simplistic design. The ultra-lightweight look has a ""barely there"" fit for ultimate comfort. It comes two colors: purple and grey.  ";4150;0.00;true;1722342515;200758 Geometric Eyeglasses;;purple,grey;false;https://www.glasseslit.com/Public/img/products/200758/C4_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200758-grey-200758;Glasseslit;200758
true;Eyeglasses;USD;true;Made with high-quality material, the geometric frame is different from the ordinary eyeglasses, letting you feel distinctive yet not exaggerated, unique yet understated. They are great for women and work well with all outfits.  ;4149;0.00;true;1722342515;200757 Geometric Eyeglasses;;transparent,grey,gradient orange;false;https://www.glasseslit.com/Public/img/products/200757/C2_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200757-transparent-200757;Glasseslit;200757
true;Eyeglasses;USD;true;Made with high-quality material, these glasses are very lightweight. The frame is soft and slim, reducing the pressure on the head. It is the optimal choice for people who pursue comfort. Adjustable nose pads and spring hinges offer an added comfortable fit.;4143;0.00;true;1722342515;100349 Rectangle Spring Hinge Eyeglasses;;black;false;https://www.glasseslit.com/Public/img/products/100349/C4_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100349-black-100349;Glasseslit;100349
true;Eyeglasses;USD;true;Look smart in these sleek browline glasses. The lightweight, shiny stainless steel frame features wire thin rims and acetate temple arms. Adjustable nose pads and spring hinges provide added comfort.;4144;0.00;true;1722342515;100350 Browline Spring Hinges Eyeglasses;;black and gold;false;https://www.glasseslit.com/Public/img/products/100350/C5_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100350-black_and_gold-100350;Glasseslit;100350
true;Eyeglasses;USD;true;Grab all the attention with these chic round glasses with a fresh color pop. Made from glossy hand-polished acetate, the frame features a stylish keyhole bridge and wide temple arms. The lightweight look is ideal for comfortable, all-day wear.  ;4154;0.00;true;1722342515;200762 Round Eyeglasses;;black,grey;false;https://www.glasseslit.com/Public/img/products/200762/C4_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200762-grey-200762;Glasseslit;200762
true;Eyeglasses;USD;true;Made with high-quality material, the geometric gold thin glasses are very lightweight. It is the best choice for people who pursuit comfy. To reduce the friction with the skin, we design the arms smoothly. Adjustable nose pads also bring you a comfortable experience.;4147;0.00;true;1722342515;100353 Geometric Eyeglasses;;silver and green;false;https://www.glasseslit.com/Public/img/products/100353/C6_0.jpg;23.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100353-silver_and_green-100353;Glasseslit;100353
true;Eyeglasses;USD;true;Simple is the way to go in these minimalist round glasses. The shiny metal frame features a slim metal nose bridge and temple arms. For added comfort, the lightweight look is fitted with adjustable nose pads and acetate temple tips. It is available in green and gold.;4148;0.00;true;1722342515;100354 Round Eyeglasses;;gold and green;false;https://www.glasseslit.com/Public/img/products/100354/C2_0.jpg;23.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100354-gold_and_green-100354;Glasseslit;100354
true;Eyeglasses;USD;true;The cute round glasses with spring hinges are suitable for ladies with small faces and teenage. The colors are so bright. With metal temple arms and rivets on the front frame, it is also nifty.;3824;0.00;true;1722342515;200602 Round Spring Hinge Eyeglasses;;green;false;https://www.glasseslit.com/Public/img/products/200602/C6_0.jpg;28.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200602-green-200602;Glasseslit;200602
true;Eyeglasses;USD;true;Get a unique color pop with these fun cat-eye glasses. The lightweight, glossy frame is made from flexible TR90 plastic and features a translucent interior. Both the temple arms and the outer edges of the frame feature bold color. This look is available in amber and toirtoiseshell.  ;4159;0.00;true;1722342515;200767 Cateye Eyeglasses;;amber,tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200767/C5_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200767-amber-200767;Glasseslit;200767
true;Eyeglasses;USD;true;These chic cat-eye glasses will elevate any look. The small frame is made with lightweight TR90 plastic. It has a glossy finish and is available in the following color options: grey and amber.  ;4160;0.00;true;1722342515;200768 Cateye Eyeglasses;;amber,grey;false;https://www.glasseslit.com/Public/img/products/200768/grey_0.jpg;15.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200768-grey-200768;Glasseslit;200768
true;Eyeglasses;USD;true;Little ones will love these stylish kids' round glasses. Made from TR90, the sturdy frame features slim temple arms and minimalist design elements. It comes in tortoiseshell and mint green, orange, green and tortoiseshell.  ;4161;0.00;true;1722342515;200769 Round Kids' Eyeglasses;;tortoiseshell,green,orange;false;https://www.glasseslit.com/Public/img/products/200769/C3_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200769-green-200769;Glasseslit;200769
true;Eyeglasses;USD;true;Modern meets vintage in these cat-eye glasses. With minimal details and a bold shape, the clear glossy TR90 plastic frame features rivet design on the front frame. This lightweight look is a fantastic candidate for fashion-tinted lenses.  ;4158;0.00;true;1722342515;200766 Cateye Eyeglasses;;grey,tortoiseshell,black and white;false;https://www.glasseslit.com/Public/img/products/200766/C7_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200766-tortoiseshell-200766;Glasseslit;200766
true;Eyeglasses;USD;true;The cat-eye is the perfect mix of retro and modern. The wide frame is made with lightweight TR90 plastic. It has a glossy finish and is available in black.  ;4157;0.00;true;1722342515;200765 Cateye Eyeglasses;;black;false;https://www.glasseslit.com/Public/img/products/200765/C1_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200765-black-200765;Glasseslit;200765
